# Omega(k)/|Omega(k)|, Omega(k) comes from the 4,5,6 columns of Berrycurvature.dat.
#col     1           2           3           4           5           6
  # kx (1/A)    ky (1/A)    kz (1/A)     Omega_x     Omega_y     Omega_z
    0.078652   -0.213882    0.034441   -0.000021   -0.000023   -0.000005
    0.078652   -0.208535    0.034441   -0.000035   -0.000031   -0.000011
    0.078652   -0.203188    0.034441   -0.000051   -0.000047   -0.000023
    0.078652   -0.197841    0.034441   -0.000059   -0.000061   -0.000038
    0.078652   -0.192494    0.034441   -0.544237   -0.679743   -0.491686
    0.078652   -0.187147    0.034441   -0.425609   -0.716190   -0.553109
    0.078652   -0.181800    0.034441   -0.316719   -0.778283   -0.542185
    0.078652   -0.176453    0.034441   -0.239240   -0.925166   -0.294671
    0.078652   -0.171106    0.034441   -0.172356   -0.984705    0.025465
    0.078652   -0.165759    0.034441   -0.095839   -0.989153    0.111316
    0.078652   -0.160412    0.034441   -0.043807   -0.999039   -0.001711
    0.078652   -0.155065    0.034441   -0.069954   -0.986451   -0.148397
    0.078652   -0.149717    0.034441   -0.184031   -0.949006   -0.255970
    0.078652   -0.144370    0.034441   -0.415094   -0.846198   -0.334134
    0.078652   -0.139023    0.034441   -0.534291   -0.832620   -0.145866
    0.078652   -0.133676    0.034441   -0.000033   -0.000082   -0.000021
    0.078652   -0.128329    0.034441   -0.000036   -0.000032   -0.000055
    0.078652   -0.122982    0.034441   -0.000035    0.000030   -0.000080
    0.078652   -0.117635    0.034441   -0.293487    0.711070   -0.638940
    0.078652   -0.112288    0.034441   -0.424800    0.748354   -0.509422
    0.078652   -0.106941    0.034441   -0.548893    0.695395   -0.463834
    0.078652   -0.101594    0.034441   -0.623820    0.641669   -0.446216
    0.078652   -0.096247    0.034441   -0.681038    0.581923   -0.444468
    0.078652   -0.090900    0.034441   -0.741198    0.485685   -0.463395
    0.078652   -0.085553    0.034441   -0.000076    0.000025   -0.000048
    0.078652   -0.080206    0.034441   -0.000036   -0.000015   -0.000025
    0.078652   -0.074859    0.034441   -0.000012   -0.000038   -0.000011
    0.078652   -0.069512    0.034441    0.000003   -0.000053   -0.000002
    0.078652   -0.064165    0.034441    0.000016   -0.000066    0.000004
    0.078652   -0.058818    0.034441    0.000028   -0.000080    0.000011
    0.078652   -0.053471    0.034441    0.403247   -0.899345    0.169026
    0.078652   -0.048123    0.034441    0.451363   -0.868940    0.203012
    0.078652   -0.042776    0.034441    0.466140   -0.850008    0.245355
    0.078652   -0.037429    0.034441    0.405411   -0.848354    0.340495
    0.078652   -0.032082    0.034441    0.088363   -0.811146    0.578131
    0.078652   -0.026735    0.034441   -0.709755   -0.444936    0.546149
    0.078652   -0.021388    0.034441    0.162002   -0.986154    0.035424
    0.078652   -0.016041    0.034441    0.527669   -0.830104    0.180259
    0.078652   -0.010694    0.034441    0.000014   -0.000048    0.000029
    0.078652   -0.005347    0.034441   -0.000029   -0.000006    0.000022
    0.078652    0.000000    0.034441   -0.000058    0.000026   -0.000007
    0.078652    0.005347    0.034441   -0.855163    0.484662   -0.183847
    0.078652    0.010694    0.034441   -0.828595    0.526847   -0.189373
    0.078652    0.016041    0.034441   -0.817545    0.561971   -0.125733
    0.078652    0.021388    0.034441   -0.919142    0.355667    0.169346
    0.078652    0.026735    0.034441    0.777468   -0.510070    0.367929
    0.078652    0.032082    0.034441    0.932900   -0.058455    0.355359
    0.078652    0.037429    0.034441    0.042340    0.956284    0.289358
    0.078652    0.042776    0.034441   -0.000059    0.000076    0.000007
    0.078652    0.048123    0.034441   -0.000043    0.000030    0.000001
    0.078652    0.053471    0.034441   -0.000032    0.000007    0.000000
    0.078652    0.058818    0.034441   -0.000026   -0.000007    0.000000
    0.078652    0.064165    0.034441   -0.000024   -0.000017   -0.000000
    0.078652    0.069512    0.034441   -0.000026   -0.000028   -0.000001
    0.078652    0.074859    0.034441   -0.000034   -0.000042   -0.000003
    0.078652    0.080206    0.034441   -0.000051   -0.000065   -0.000009
    0.078652    0.085553    0.034441   -0.614377   -0.774732   -0.149438
    0.078652    0.090900    0.034441   -0.614202   -0.769026   -0.177073
    0.078652    0.096247    0.034441   -0.606998   -0.770858   -0.193214
    0.078652    0.101594    0.034441   -0.593761   -0.778663   -0.202809
    0.078652    0.106941    0.034441   -0.579370   -0.785515   -0.217479
    0.078652    0.112288    0.034441   -0.574203   -0.774248   -0.266142
    0.078652    0.117635    0.034441   -0.583896   -0.718911   -0.377138
    0.078652    0.122982    0.034441   -0.553912   -0.678617   -0.482350
    0.078652    0.128329    0.034441   -0.000026   -0.000059   -0.000034
    0.078652    0.133676    0.034441   -0.000016   -0.000063   -0.000030
    0.078652    0.139023    0.034441   -0.694620    0.432743   -0.574662
    0.078652    0.144370    0.034441   -0.416532    0.847228   -0.329705
    0.078652    0.149717    0.034441   -0.233061    0.939636   -0.250533
    0.078652    0.155065    0.034441   -0.022718    0.974026   -0.225294
    0.078652    0.160412    0.034441    0.000048    0.000071   -0.000026
    0.078652    0.165759    0.034441    0.000050   -0.000029   -0.000011
    0.078652    0.171106    0.034441    0.000033   -0.000068   -0.000011
    0.078652    0.176453    0.034441    0.000021   -0.000086   -0.000013
    0.078652    0.181800    0.034441    0.487797   -0.871876    0.043435
    0.078652    0.187147    0.034441    0.704200   -0.676503    0.215514
    0.078652    0.192494    0.034441    0.721489   -0.641141    0.261517
    0.078652    0.197841    0.034441    0.000040   -0.000047    0.000016
    0.078652    0.203188    0.034441    0.000014   -0.000035    0.000005
    0.078652    0.208535    0.034441    0.000001   -0.000027   -0.000001
    0.078652    0.213882    0.034441   -0.000002   -0.000021   -0.000003
    0.078652    0.219229    0.034441   -0.000002   -0.000016   -0.000003
    0.078652    0.224576    0.034441   -0.000002   -0.000011   -0.000003
    0.078652    0.229923    0.034441   -0.000002   -0.000007   -0.000002
    0.078652    0.235270    0.034441   -0.000003   -0.000002   -0.000002
    0.078652    0.240617    0.034441   -0.000004    0.000004   -0.000002
    0.078652    0.245964    0.034441   -0.000006    0.000011   -0.000003
    0.078652    0.251311    0.034441   -0.000005    0.000021   -0.000003
    0.078652    0.256659    0.034441    0.000003    0.000035   -0.000002
    0.078652    0.262006    0.034441    0.000019    0.000057    0.000001
    0.078652    0.267353    0.034441    0.000044    0.000081    0.000004
    0.078652    0.272700    0.034441    0.699594    0.712442    0.054721
    0.078652    0.278047    0.034441    0.981807    0.162869    0.097614
    0.078652    0.283394    0.034441    0.842131   -0.511269    0.171523
    0.078652    0.288741    0.034441    0.710320   -0.649124    0.272182
    0.078652    0.294088    0.034441    0.778233   -0.460053    0.427440
    0.078652    0.299435    0.034441    0.844435    0.017552    0.535370
    0.078652    0.304782    0.034441    0.752629    0.439848    0.489982
    0.078652    0.310129    0.034441    0.642643    0.648071    0.408672
    0.078652    0.315476    0.034441    0.567474    0.746850    0.346682
    0.078652    0.320823    0.034441    0.517343    0.800370    0.302926
    0.078652    0.326170    0.034441    0.481034    0.833917    0.270532
    0.078652    0.331517    0.034441    0.875596   -0.000000    0.483044
  
    0.083021   -0.331517    0.036355    0.880418   -0.000000    0.474198
    0.083021   -0.326170    0.036355   -0.431436   -0.875472   -0.217744
    0.083021   -0.320823    0.036355   -0.398883   -0.897108   -0.189973
    0.083021   -0.315476    0.036355   -0.365099   -0.917239   -0.159295
    0.083021   -0.310129    0.036355   -0.332087   -0.934855   -0.125555
    0.083021   -0.304782    0.036355   -0.303384   -0.948719   -0.088826
    0.083021   -0.299435    0.036355   -0.283330   -0.957840   -0.047614
    0.083021   -0.294088    0.036355   -0.276906   -0.960882    0.005433
    0.083021   -0.288741    0.036355   -0.291972   -0.950964    0.102077
    0.083021   -0.283394    0.036355   -0.343465   -0.799090    0.493444
    0.083021   -0.278047    0.036355    0.167714    0.812412    0.558444
    0.083021   -0.272700    0.036355    0.316696    0.897848    0.305895
    0.083021   -0.267353    0.036355    0.419720    0.871102    0.254983
    0.083021   -0.262006    0.036355    0.536802    0.805776    0.250137
    0.083021   -0.256659    0.036355    0.672685    0.691229    0.264002
    0.083021   -0.251311    0.036355    0.000068    0.000041    0.000023
    0.083021   -0.245964    0.036355    0.000043    0.000007    0.000012
    0.083021   -0.240617    0.036355    0.000026   -0.000010    0.000005
    0.083021   -0.235270    0.036355    0.000015   -0.000017    0.000001
    0.083021   -0.229923    0.036355    0.000006   -0.000019   -0.000002
    0.083021   -0.224576    0.036355   -0.000001   -0.000019   -0.000003
    0.083021   -0.219229    0.036355   -0.000008   -0.000018   -0.000005
    0.083021   -0.213882    0.036355   -0.000018   -0.000019   -0.000006
    0.083021   -0.208535    0.036355   -0.000030   -0.000024   -0.000011
    0.083021   -0.203188    0.036355   -0.000044   -0.000036   -0.000021
    0.083021   -0.197841    0.036355   -0.000055   -0.000047   -0.000035
    0.083021   -0.192494    0.036355   -0.000060   -0.000056   -0.000049
    0.083021   -0.187147    0.036355   -0.540428   -0.619442   -0.569411
    0.083021   -0.181800    0.036355   -0.430979   -0.703253   -0.565413
    0.083021   -0.176453    0.036355   -0.326090   -0.874550   -0.358926
    0.083021   -0.171106    0.036355   -0.213010   -0.974366    0.072370
    0.083021   -0.165759    0.036355   -0.101035   -0.935283    0.339171
    0.083021   -0.160412    0.036355   -0.006658   -0.942955    0.332853
    0.083021   -0.155065    0.036355    0.026920   -0.992544    0.118873
    0.083021   -0.149717    0.036355    0.009421   -0.997604   -0.068540
    0.083021   -0.144370    0.036355   -0.040754   -0.986087   -0.161157
    0.083021   -0.139023    0.036355   -0.207493   -0.942710   -0.261238
    0.083021   -0.133676    0.036355   -0.547213   -0.813755   -0.195858
    0.083021   -0.128329    0.036355   -0.126143   -0.991465   -0.032953
    0.083021   -0.122982    0.036355   -0.000039   -0.000021   -0.000067
    0.083021   -0.117635    0.036355   -0.461971    0.578208   -0.672501
    0.083021   -0.112288    0.036355   -0.512404    0.683119   -0.520376
    0.083021   -0.106941    0.036355   -0.593496    0.648731   -0.476352
    0.083021   -0.101594    0.036355   -0.659885    0.583200   -0.473740
    0.083021   -0.096247    0.036355   -0.723549    0.474524   -0.501301
    0.083021   -0.090900    0.036355   -0.000069    0.000021   -0.000049
    0.083021   -0.085553    0.036355   -0.000036   -0.000015   -0.000028
    0.083021   -0.080206    0.036355   -0.000015   -0.000036   -0.000015
    0.083021   -0.074859    0.036355   -0.000002   -0.000050   -0.000006
    0.083021   -0.069512    0.036355    0.000008   -0.000060    0.000000
    0.083021   -0.064165    0.036355    0.000016   -0.000068    0.000006
    0.083021   -0.058818    0.036355    0.000026   -0.000078    0.000012
    0.083021   -0.053471    0.036355    0.377254   -0.905257    0.195423
    0.083021   -0.048123    0.036355    0.415941   -0.876465    0.242492
    0.083021   -0.042776    0.036355    0.413505   -0.859057    0.301720
    0.083021   -0.037429    0.036355    0.327790   -0.855189    0.401504
    0.083021   -0.032082    0.036355    0.056704   -0.827169    0.559085
    0.083021   -0.026735    0.036355   -0.472862   -0.661323    0.582283
    0.083021   -0.021388    0.036355   -0.668994   -0.704872    0.235801
    0.083021   -0.016041    0.036355    0.000006   -0.000093    0.000009
    0.083021   -0.010694    0.036355    0.000013   -0.000045    0.000022
    0.083021   -0.005347    0.036355   -0.000012   -0.000006    0.000017
    0.083021    0.000000    0.036355   -0.000041    0.000021   -0.000035
    0.083021    0.005347    0.036355   -0.000080    0.000048   -0.000026
    0.083021    0.010694    0.036355   -0.812492    0.565857   -0.140221
    0.083021    0.016041    0.036355   -0.000064    0.000041    0.000010
    0.083021    0.021388    0.036355    0.676521   -0.576912    0.457703
    0.083021    0.026735    0.036355    0.840635   -0.420162    0.341755
    0.083021    0.032082    0.036355    0.923910   -0.046565    0.379766
    0.083021    0.037429    0.036355    0.502909    0.764017    0.404180
    0.083021    0.042776    0.036355   -0.000017    0.000065    0.000016
    0.083021    0.048123    0.036355   -0.000023    0.000030    0.000007
    0.083021    0.053471    0.036355   -0.000019    0.000011    0.000005
    0.083021    0.058818    0.036355   -0.000017   -0.000002    0.000004
    0.083021    0.064165    0.036355   -0.000016   -0.000010    0.000004
    0.083021    0.069512    0.036355   -0.000016   -0.000017    0.000003
    0.083021    0.074859    0.036355   -0.000020   -0.000024    0.000002
    0.083021    0.080206    0.036355   -0.000027   -0.000033   -0.000001
    0.083021    0.085553    0.036355   -0.000043   -0.000050   -0.000007
    0.083021    0.090900    0.036355   -0.652110   -0.740516   -0.162447
    0.083021    0.096247    0.036355   -0.645104   -0.739360   -0.192841
    0.083021    0.101594    0.036355   -0.632189   -0.745743   -0.210250
    0.083021    0.106941    0.036355   -0.617340   -0.753209   -0.227087
    0.083021    0.112288    0.036355   -0.604367   -0.752355   -0.262112
    0.083021    0.117635    0.036355   -0.578162   -0.747379   -0.327342
    0.083021    0.122982    0.036355   -0.410514   -0.842536   -0.348728
    0.083021    0.128329    0.036355   -0.089974   -0.965420   -0.244680
    0.083021    0.133676    0.036355   -0.593290    0.668226   -0.448867
    0.083021    0.139023    0.036355   -0.249201    0.937823   -0.241635
    0.083021    0.144370    0.036355   -0.023792    0.983357   -0.180118
    0.083021    0.149717    0.036355    0.297345    0.930141   -0.215463
    0.083021    0.155065    0.036355    0.000046    0.000001   -0.000015
    0.083021    0.160412    0.036355    0.000051   -0.000054   -0.000010
    0.083021    0.165759    0.036355    0.000047   -0.000088   -0.000008
    0.083021    0.171106    0.036355    0.295999   -0.951345   -0.085602
    0.083021    0.176453    0.036355    0.254160   -0.965358   -0.059043
    0.083021    0.181800    0.036355    0.515904   -0.849631    0.109413
