# local minimal position and the related energy gap
#        kx            ky            kz           gap             E            k1            k2            k3
    0.17856114   -0.12598855   -0.09894129    0.00000003    5.81381181    0.32955558   -0.19001809   -0.37811566
    0.18038051   -0.11653744   -0.08289326    0.00000002    5.76815283    0.33291345   -0.17576376   -0.34555940
    0.18437064   -0.11182868   -0.07279084    0.00000001    5.74189407    0.34027770   -0.16866193   -0.32772407
    0.20146533   -0.11411013   -0.05755078    0.00000002    5.73060972    0.37182796   -0.17210284   -0.31117118
    0.22798085   -0.00047284   -0.18838340    0.00000002    6.14296958    0.42076549   -0.00071314   -0.61523852
    0.17768725    0.00031152    0.13792420    0.00000003    5.80273282    0.32794272    0.00046984    0.12832613
    0.17654988    0.00042695    0.11271443    0.00000003    5.83368244    0.32584357    0.00064393    0.07557525
    0.17703563    0.00037373    0.12898452    0.00000003    5.81166052    0.32674008    0.00056366    0.10985214
    0.25980181   -0.22666991    0.12442284    0.00000002    5.46509366    0.47949480   -0.34186743    0.02274859
    0.17850426   -0.12455543   -0.09682543    0.00000003    5.80850222    0.32945060   -0.18785663   -0.37354588
    0.19306279    0.04067024   -0.11168705    0.00000004    5.96278718    0.35632008    0.06133955   -0.41887886
    0.19392526    0.04068332   -0.11336615    0.00000004    5.96285589    0.35791188    0.06135927   -0.42326936
    0.18630014    0.04644833   -0.09259421    0.00000004    5.96962430    0.34383883    0.07005417   -0.37180093
    0.18682193    0.04580182   -0.09430600    0.00000004    5.97055729    0.34480184    0.06907908   -0.37594274
    0.17665809    0.00042491    0.10071384    0.00000003    5.85102920    0.32604329    0.00064085    0.04985705
    0.17697801    0.00037960    0.12792152    0.00000001    5.81292187    0.32663373    0.00057252    0.10763688
    0.17658344    0.00042233    0.11593214    0.00000001    5.82901923    0.32590551    0.00063696    0.08241257
    0.17687752    0.00039001    0.12586185    0.00000001    5.81546276    0.32644826    0.00058821    0.10333415
    0.17691584    0.00038601    0.12668307    0.00000002    5.81443508    0.32651900    0.00058219    0.10505133
    0.20002058   -0.00031177    0.22334729    0.00000003    5.93057552    0.36916151   -0.00047022    0.28979837
    0.20730880   -0.00038030   -0.22753957    0.00000002    5.99218438    0.38261278   -0.00057358   -0.67949997
    0.18380359    0.04954324   -0.08466613    0.00000003    5.95791442    0.33923115    0.07472196   -0.35254360
    0.19099370    0.04143965   -0.10698720    0.00000004    5.96500294    0.35250134    0.06249998   -0.40691226
    0.20567154    0.00001326   -0.06396122    0.00000002    5.93249478    0.37959102    0.00002000   -0.32878699
    0.18799111    0.00005223   -0.03932437    0.00000003    5.89368008    0.34695971    0.00007877   -0.25966909
    0.18312563    0.00013975    0.01356016    0.00000002    5.90487816    0.33797990    0.00021077   -0.14223111
    0.18055522    0.00026929    0.04528113    0.00000003    5.89941091    0.33323590    0.00040615   -0.07211524
    0.17690035    0.00041264    0.09308595    0.00000001    5.86132299    0.32649040    0.00062235    0.03334771
    0.17761539    0.00031801    0.13711605    0.00000002    5.80339858    0.32781010    0.00047963    0.12666819
    0.18131709    0.00007474    0.16273108    0.00000002    5.80034039    0.33464202    0.00011272    0.17788714
    0.19052179   -0.00018465    0.19681487    0.00000003    5.85461946    0.35163037   -0.00027849    0.24203997
    0.19772801   -0.00028632    0.21736148    0.00000002    5.91143411    0.36493030   -0.00043183    0.27916377
    0.21104158   -0.00040958   -0.21933899    0.00000002    6.02309685    0.38950207   -0.00061773   -0.66548384
    0.19543126    0.04115613   -0.11601984    0.00000004    5.96411676    0.36069138    0.06207238   -0.43034179
    0.18654106    0.04614976   -0.09338331    0.00000004    5.97012286    0.34428347    0.06960386   -0.37371058
    0.17898208    0.05658644   -0.07011577    0.00000003    5.90886970    0.33033248    0.08534464   -0.31697674
    0.17568710    0.06933727   -0.05464535    0.00000002    5.84470025    0.32425121    0.10457566   -0.28087281
    0.17583411    0.06727670   -0.05646038    0.00000002    5.85111982    0.32452253    0.10146786   -0.28488468
    0.17664997    0.00041454    0.11931176    0.00000002    5.82422102    0.32602830    0.00062521    0.08956468
    0.17856773    0.00023891    0.14606841    0.00000002    5.79791262    0.32956775    0.00036033    0.14488813
    0.17924367    0.00019089    0.15098299    0.00000002    5.79683754    0.33081528    0.00028791    0.15474720
    0.18644912   -0.00009998    0.18351483    0.00000003    5.82656635    0.34411378   -0.00015079    0.21745600
    0.19340115   -0.00023039    0.20538197    0.00000002    5.87650402    0.35694457   -0.00034748    0.25763623
    0.23606520   -0.17206429   -0.08249680    0.00000001    5.64986457    0.43568609   -0.25951030   -0.39676456
    0.18857131    0.04368904   -0.10000411    0.00000004    5.97004429    0.34803054    0.06589256   -0.38974147
    0.19172894    0.04103437   -0.10878241    0.00000004    5.96382778    0.35385831    0.06188874   -0.41143165
    0.20345809    0.05764022   -0.12785056    0.00000004    5.96946642    0.37550585    0.08693397   -0.46309937
    0.17709663    0.08991479   -0.04542133    0.00000002    5.83605791    0.32685266    0.13561103   -0.26250032
    0.17962694    0.12381888   -0.04702140    0.00000002    5.88841111    0.33152265    0.18674576   -0.26828112
    0.18188958    0.15289813   -0.05474077    0.00000001    5.93380541    0.33569862    0.23060357   -0.28687430
    0.17696285    0.00038116    0.12762912    0.00000003    5.81327502    0.32660576    0.00057487    0.10702686
    0.17896397    0.00021003    0.14904661    0.00000002    5.79708675    0.33029905    0.00031677    0.15087516
    0.03927448   -0.28778923    0.10537833    0.00000003    6.27956536    0.07248568   -0.43404863    0.18823391
    0.20280589    0.05450820   -0.12688140    0.00000004    5.97162631    0.37430213    0.08221020   -0.46042089
    0.18855205    0.04371113   -0.09994303    0.00000004    5.97007471    0.34799500    0.06592587   -0.38959307
    0.15864842    0.22198819   -0.12330171    0.00000002    5.80257761    0.29280431    0.33480639   -0.41150315
    0.16220098    0.22284433   -0.12492580    0.00000002    5.79572625    0.29936099    0.33609763   -0.41829079
    0.19034461    0.17895509   -0.06414831    0.00000003    5.99022852    0.35130337    0.26990313   -0.31485948
    0.18803485    0.17470785   -0.06239977    0.00000002    5.97937120    0.34704043    0.26349737   -0.30896790
    0.13466056    0.24681218   -0.04679625    0.00000002    5.84974231    0.24853191    0.37224635   -0.22576804
    0.15720554    0.30097855    0.14906082    0.00000002    5.60579101    0.29014132    0.45394100    0.17124427
    0.15375590    0.30343072    0.12942294    0.00000002    5.60207027    0.28377460    0.45763940    0.13254883
    0.15154622    0.30814581    0.08703066    0.00000002    5.59433510    0.27969638    0.46475079    0.04412165
    0.15159187   -0.30131657    0.04171447    0.00000002    5.60428287    0.27978062   -0.45445080   -0.05265521
    0.14127515    0.21525969   -0.10397826    0.00000002    5.87349745    0.26073991    0.32465834   -0.35401464
    0.15855642    0.22196388   -0.12325418    0.00000002    5.80276277    0.29263452    0.33476972   -0.41131570
    0.19061567    0.22341997   -0.12968859    0.00000002    5.72933154    0.35180365    0.33696582   -0.45501842
    0.18346243    0.22445618   -0.12942550    0.00000002    5.74937318    0.33860149    0.33852865   -0.44777028
    0.18596821    0.22419295   -0.12957488    0.00000002    5.74255693    0.34322621    0.33813164   -0.45043145
    0.19826512    0.22131574   -0.12944323    0.00000002    5.70667275    0.36592161    0.33379218   -0.46164499
    0.19481312    0.22239550   -0.12961833    0.00000002    5.71695869    0.35955053    0.33542069   -0.45879202
    0.15240086    0.29502270    0.01980323    0.00000001    5.62797458    0.28127372    0.44495829   -0.10018426
    0.15271210    0.30397046    0.04603507    0.00000002    5.60114154    0.28184815    0.45845344   -0.04447939
    0.15155399    0.30789937    0.09036474    0.00000002    5.59500081    0.27971071    0.46437910    0.05123148
    0.15154903    0.30802040    0.08883050    0.00000002    5.59467998    0.27970155    0.46456164    0.04796105
    0.15157024    0.30843117    0.07971123    0.00000002    5.59337195    0.27974071    0.46518116    0.02847478
    0.16736247    0.29632459    0.18156508    0.00000002    5.63025515    0.30888712    0.44692181    0.23113527
    0.17978927    0.22465404   -0.12908779    0.00000003    5.75886168    0.33182225    0.33882707   -0.44361590
    0.18448904    0.22436112   -0.12949441    0.00000002    5.74661158    0.34049623    0.33838528   -0.44887701
    0.18663526    0.22410494   -0.12960403    0.00000001    5.74070121    0.34445733    0.33799891   -0.45111721
    0.19105257    0.18006119   -0.06462984    0.00000002    5.99310396    0.35260999    0.27157136   -0.31654915
    0.14615454    0.27941507   -0.01096426    0.00000002    5.68885969    0.26974540    0.42141859   -0.16002331
    0.15282638    0.29746282    0.02599681    0.00000002    5.61957002    0.28205906    0.44863851   -0.08736090
    0.15284420    0.30301327    0.04256683    0.00000003    5.60341762    0.28209195    0.45700980   -0.05200636
    0.15184207    0.30615683    0.10663169    0.00000003    5.59889179    0.28024241    0.46175097    0.08568643
    0.15157936    0.30753287    0.09436684    0.00000002    5.59592656    0.27975755    0.46382633    0.05975084
    0.15156364    0.30841737    0.08063759    0.00000003    5.59345031    0.27972853    0.46516036    0.03045840
    0.16605974    0.29682551    0.17845244    0.00000003    5.62660610    0.30648278    0.44767731    0.22570859
    0.17569484    0.29340556    0.19750174    0.00000002    5.65203123    0.32426550    0.44251928    0.25736573
    0.19436315    0.28699668    0.22069362    0.00000003    5.67228386    0.35872007    0.43285331    0.28942203
    0.24267989    0.21464808   -0.17933876    0.00000002    5.34744830    0.44789428    0.32373591   -0.60967135
    0.24236338   -0.18434499   -0.11257898    0.00000002    5.63390389    0.44731012   -0.27803227   -0.46686672
    0.22747989   -0.23744571   -0.08102019    0.00000002    5.63905080    0.41984090   -0.35811969   -0.38558736
    0.24028574   -0.22915588   -0.07987871    0.00000003    5.61415461    0.44347561   -0.34561681   -0.39512101
    0.14422910   -0.21339768   -0.09831824    0.00000002    5.88212952    0.26619176   -0.32185003   -0.34469368
    0.15162379   -0.30074314    0.04011972    0.00000003    5.60498389    0.27983954   -0.45358594   -0.05608929
    0.15593867   -0.30398363    0.10360380    0.00000003    5.58401028    0.28780317   -0.45847331    0.07539365
    0.19781563   -0.25378506    0.13600666    0.00000002    5.43095613    0.36509201   -0.38276296    0.10541779
    0.18979493   -0.25958744    0.13871836    0.00000002    5.43615597    0.35028887   -0.39151422    0.11870370
    0.21355917   -0.24443535    0.13231230    0.00000003    5.43358961    0.39414858   -0.36866158    0.08281530
    0.21437581   -0.24399743    0.13214005    0.00000003    5.43417793    0.39565578   -0.36800109    0.08168424
    0.24085992   -0.23233668    0.12778983    0.00000002    5.45619084    0.44453531   -0.35041416    0.04764193
    0.24652033   -0.23039312    0.12713257    0.00000002    5.45918701    0.45498226   -0.34748284    0.04094782
    0.18335770   -0.16530519   -0.11828915    0.00000003    5.79454271    0.33840820   -0.24931612   -0.42390017
    0.20922200   -0.23877306   -0.09241705    0.00000003    5.71231674    0.38614382   -0.36012162   -0.39284905
    0.22626630   -0.23791466   -0.08146179    0.00000002    5.64271362    0.41760107   -0.35882696   -0.38539562
    0.22729600   -0.23752041   -0.08108370    0.00000002    5.63959300    0.41950151   -0.35823234   -0.38555105
    0.23200535   -0.23573486    0.12885118    0.00000002    5.45009817    0.42819316   -0.35553935    0.05818439
    0.19292191   -0.25718342    0.13756868    0.00000002    5.43357713    0.35606008   -0.38788843    0.11332657
    0.22495132   -0.23877384    0.12999551    0.00000001    5.44379419    0.41517412   -0.36012279    0.06722090
    0.21594148   -0.24317114    0.13181036    0.00000002    5.43540159    0.39854540   -0.36675487    0.07951696
    0.22835073   -0.23726915    0.12940368    0.00000002    5.44696955    0.42144814   -0.35785338    0.06277994
    0.24165936   -0.23205121    0.12770181    0.00000002    5.45664760    0.44601078   -0.34998361    0.04670675
    0.26997909   -0.22521833    0.11937203    0.00000001    5.46788807    0.49827816   -0.33967813    0.00245364
   -0.26471436   -0.22610150   -0.12685152    0.00000002    5.46536231   -0.48856150   -0.34101015   -0.02334094
    0.22794794   -0.19904273   -0.12690395    0.00000003    5.59891363    0.42070474   -0.30019966   -0.48397066
    0.22869924   -0.19825723   -0.12663160    0.00000003    5.59852816    0.42209136   -0.29901494   -0.48409155
    0.24000549   -0.18306643   -0.10545034    0.00000001    5.62441896    0.44295836   -0.27610393   -0.44944553
    0.24238333   -0.18432589   -0.11246131    0.00000002    5.63413246    0.44734695   -0.27800346   -0.46663419
    0.21493868   -0.24369833    0.13202143    0.00000002    5.43460405    0.39669461   -0.36754999    0.08090489
    0.23883640   -0.23307502    0.12801286    0.00000003    5.45497353    0.44080067   -0.35152773    0.05000951
    0.23371183   -0.23504580    0.12862175    0.00000002    5.45143557    0.43134267   -0.35450009    0.05609948
    0.24119873   -0.23221527    0.12775257    0.00000003    5.45638599    0.44516063   -0.35023104    0.04724569
    0.24974820   -0.22936944    0.12668111    0.00000002    5.46071176    0.46093968   -0.34593891    0.03696686
   -0.26306731   -0.21517311    0.08288136    0.00000002    5.55982278   -0.48552167   -0.32452776    0.42282577
   -0.27426353   -0.21294293    0.06949152    0.00000003    5.49852282   -0.50618561   -0.32116416    0.40470886
    0.22672701   -0.20030441   -0.12730224    0.00000003    5.59989208    0.41845138   -0.30210253   -0.48367960
    0.23782234   -0.18045381   -0.09759578    0.00000002    5.61938282    0.43892910   -0.27216352   -0.43063809
    0.23747865   -0.17785676   -0.09151758    0.00000002    5.63080230    0.43829478   -0.26824661   -0.41734199
    0.22617835   -0.15023103   -0.06564045    0.00000002    5.68562660    0.41743876   -0.22658100   -0.35154039
    0.22558079   -0.14911173   -0.06515466    0.00000003    5.68689508    0.41633588   -0.22489286   -0.34994482
   -0.28930906   -0.00017006    0.06561041    0.00000002    6.20179373   -0.53395390   -0.00025649    0.41048790
    0.23167850   -0.23586877    0.12889710    0.00000001    5.44983275    0.42758993   -0.35574132    0.05858792
    0.24685374   -0.23028441    0.12708957    0.00000002    5.45934913    0.45559762   -0.34731889    0.04054437
    0.25547472   -0.22772723    0.12560105    0.00000002    5.46326157    0.47150864   -0.34346211    0.02930842
   -0.27606599   -0.20965671    0.06900091    0.00000001    5.49224217   -0.50951225   -0.31620783    0.40534643
    0.23986558   -0.18299702   -0.10525467    0.00000003    5.62359212    0.44270015   -0.27599923   -0.44889706
    0.23962444   -0.18663372   -0.11862565    0.00000003    5.61642789    0.44225509   -0.28148417   -0.47721401
   -0.28151786   -0.17748248    0.08287652    0.00000002    5.54858080   -0.51957433   -0.26768211    0.44006216
   -0.27565798   -0.11112969    0.07914201    0.00000002    5.81189499   -0.50875923   -0.16760770    0.42661274
    0.22840454   -0.00005782   -0.06990455    0.00000003    6.02124865    0.42154744   -0.00008721   -0.36272368
   -0.27322782   -0.21424181    0.07017571    0.00000002    5.50326905   -0.50427408   -0.32312316    0.40520124
   -0.27660133   -0.20836158    0.06908447    0.00000003    5.49112623   -0.51050029   -0.31425450    0.40602521
    0.17812173    0.00027415    0.14227753    0.00000001    5.79970983    0.32874460    0.00041347    0.13721284
    0.24355257   -0.23138940    0.12748966    0.00000002    5.45768098    0.44950491   -0.34898545    0.04448421
    0.23785757   -0.18069501   -0.09829345    0.00000001    5.61833623    0.43899413   -0.27252731   -0.43216031
    0.23874690   -0.18231481   -0.10335355    0.00000001    5.61737992    0.44063549   -0.27497031   -0.44379315
    0.22508061   -0.00047417   -0.19296112    0.00000003    6.12573324    0.41541274   -0.00071515   -0.62229934
    0.21711102   -0.00002626   -0.06809733    0.00000002    5.97567155    0.40070392   -0.00003960   -0.34830923
    0.24604003   -0.00007664   -0.07061523    0.00000002    6.09003031    0.45409582   -0.00011559   -0.38072557
    0.22924698   -0.00005966   -0.06998513    0.00000002    6.02465253    0.42310226   -0.00008999   -0.36368315
    0.20765161    0.09410759   -0.13060288    0.00000004    5.91381353    0.38324547    0.14193468   -0.47289451
    0.19424111   -0.00024226    0.20778404    0.00000001    5.88312197    0.35849482   -0.00036538    0.26197867
    0.18333112   -0.00000752    0.17174476    0.00000002    5.80876885    0.33835915   -0.00001135    0.19524556
    0.18839662   -0.00014419    0.19008747    0.00000002    5.83946598    0.34770812   -0.00021746    0.22966584
    0.18039285    0.00012158    0.15793490    0.00000002    5.79786551    0.33293623    0.00018337    0.16851290
    0.21080948   -0.00040787   -0.21983378    0.00000002    6.02120291    0.38907368   -0.00061515   -0.66632308
    0.23581111   -0.00042632   -0.17776564    0.00000003    6.17993688    0.43521714   -0.00064298   -0.59989267
    0.20712156    0.09064239   -0.13078581    0.00000004    5.92034647    0.38226720    0.13670840   -0.47278952
    0.22795707   -0.00005681   -0.06985926    0.00000002    6.01943867    0.42072158   -0.00008568   -0.36220873
    0.23145340   -0.00006409   -0.07016885    0.00000002    6.03353711    0.42717447   -0.00009666   -0.36613780
    0.23314369   -0.00006707   -0.07028485    0.00000003    6.04030449    0.43029410   -0.00010115   -0.36796541
    0.23638529   -0.00007174   -0.07045363    0.00000002    6.05315743    0.43627687   -0.00010819   -0.37135582
    0.17727029    0.00035044    0.13271630    0.00000002    5.80754047    0.32717318    0.00052854    0.11759884
    0.18533297   -0.00007054    0.17951520    0.00000003    5.81971663    0.34205380   -0.00010639    0.20996149
    0.18799466   -0.00013570    0.18876697    0.00000002    5.83671746    0.34696626   -0.00020466    0.22722277
    0.20181840   -0.00033024    0.22788259    0.00000001    5.94575143    0.37247959   -0.00049807    0.29779914
    0.21501674   -0.00043632   -0.21116766    0.00000002    6.05475660    0.39683869   -0.00065807   -0.65175668
    0.22527009   -0.00047430   -0.19265252    0.00000003    6.12690983    0.41576244   -0.00071534   -0.62181769
    0.24370765   -0.00031359   -0.17023522    0.00000002    6.19982146    0.44979114   -0.00047297   -0.59119918
    0.20836393    0.09804898   -0.13030668    0.00000004    5.90599470    0.38456015    0.14787915   -0.47292807
    0.21196204    0.11188257   -0.12857353    0.00000004    5.87404909    0.39120088    0.16874320   -0.47259175
    0.19372854    0.04066357   -0.11299490    0.00000004    5.96279302    0.35754881    0.06132950   -0.42229300
    0.20954711    0.10341973   -0.12975865    0.00000004    5.89451711    0.38674384    0.15597940   -0.47286419
    0.24829938   -0.00007565   -0.07059201    0.00000002    6.09826871    0.45826571   -0.00011410   -0.38278794
    0.20116565   -0.00032367    0.22625161    0.00000002    5.94023022    0.37127487   -0.00048816    0.29492774
    0.18811675   -0.00013831    0.18916987    0.00000002    5.83754791    0.34719159   -0.00020860    0.22796869
    0.19934305   -0.00030449    0.22160239    0.00000003    5.92488793    0.36791104   -0.00045924    0.28670696
    0.24506754   -0.00029053   -0.16928815    0.00000002    6.20137114    0.45230096   -0.00043818   -0.59044869
    0.22740358   -0.00047369   -0.18926924    0.00000001    6.13967460    0.41970006   -0.00071442   -0.61658987
    0.23896111   -0.00038779   -0.17434259    0.00000002    6.19012874    0.44103084   -0.00058487   -0.59553015
    0.20736256   -0.00038075   -0.22741775    0.00000002    5.99263528    0.38271199   -0.00057425   -0.67929018
    0.21676041    0.12429449   -0.12614325    0.00000004    5.83820766    0.40005683    0.18746307   -0.47188923
    0.23254907    0.15484535   -0.11536472    0.00000004    5.74565716    0.42919666    0.23354041   -0.46363934
    0.24918168    0.20179968   -0.10238037    0.00000003    5.63309549    0.45989410    0.30435772   -0.45146969
    0.23649882    0.16442402   -0.10787251    0.00000004    5.74629182    0.43648639    0.24798712   -0.45133815
    0.22629030   -0.00047448   -0.19101349    0.00000001    6.13312646    0.41764537   -0.00071562   -0.61927260
   -0.24028150    0.23254543   -0.12785336    0.00000002    5.45585212   -0.44346776    0.35072900   -0.04831823
   -0.23868217    0.23313221   -0.12803003    0.00000002    5.45487692   -0.44051602    0.35161399   -0.05019033
   -0.26513166    0.22567669   -0.12231210    0.00000003    5.46702414   -0.48933167    0.34036945   -0.01326079
   -0.27958430   -0.14681001    0.08792437    0.00000003    5.65814583   -0.51600572   -0.22142137    0.44903015
   -0.27304093   -0.07652417    0.07237906    0.00000002    5.97741828   -0.50392916   -0.11541506    0.40972992
    0.22796522    0.20317123   -0.12291875    0.00000003    5.64461480    0.42073663    0.30642632   -0.47547979
    0.23741067    0.16910794   -0.10092068    0.00000003    5.77313736    0.43816933    0.25505149   -0.43735078
    0.22313622    0.20706426   -0.12486389    0.00000003    5.64753260    0.41182414    0.31229786   -0.47511805
    0.23560149    0.17509426   -0.09087228    0.00000003    5.83195748    0.43483027    0.26408015   -0.41420982
    0.23645947    0.17336116   -0.09337734    0.00000003    5.81525923    0.43641377    0.26146627   -0.42035925
    0.23540495    0.17544567   -0.09041144    0.00000002    5.83521921    0.43446753    0.26461017   -0.41304236
    0.15229738    0.30605822    0.05499695    0.00000002    5.59676628    0.28108272    0.46160223   -0.02496125
    0.26699268    0.22548072    0.12284769    0.00000003    5.46688320    0.49276640    0.34007387    0.01266451
    0.26708772    0.22546463    0.12271515    0.00000001    5.46692947    0.49294180    0.34004960    0.01229273
    0.26513821    0.22594296    0.12595433    0.00000002    5.46570895    0.48934375    0.34077104    0.02102958
    0.26413777    0.22636442    0.12823777    0.00000002    5.46484082    0.48749733    0.34140669    0.02683907
    0.24642468    0.19196805   -0.16658194    0.00000002    5.35720860    0.45480574    0.28952950   -0.58594047
    0.23458463    0.19799068   -0.11893269    0.00000003    5.64948843    0.43295353    0.29861293   -0.47315846
    0.22152501    0.20831135   -0.12539384    0.00000002    5.64950663    0.40885046    0.31417874   -0.47474322
    0.23656076    0.16462520   -0.10763949    0.00000004    5.74690532    0.43660072    0.24829055   -0.45089864
    0.24417044    0.19669946   -0.10907734    0.00000004    5.65312813    0.45064527    0.29666549   -0.46108111
    0.25170432    0.20485288   -0.09887364    0.00000003    5.62039801    0.46454993    0.30896262   -0.44634210
    0.26099868    0.21389010   -0.08583074    0.00000003    5.57120151    0.48170376    0.32259270   -0.42718801
    0.15154724    0.30808482    0.08793971    0.00000002    5.59450474    0.27969825    0.46465880    0.04606120
    0.26214403    0.22811874    0.13579802    0.00000002    5.46265706    0.48381765    0.34405258    0.04484121
    0.26670876    0.22553249    0.12325649    0.00000003    5.46673737    0.49224239    0.34015196    0.01380254
    0.26721071    0.22544469    0.12254665    0.00000002    5.46698745    0.49316880    0.34001953    0.01181808
    0.26734696    0.22542372    0.12236384    0.00000002    5.46704926    0.49342026    0.33998791    0.01130048
   -0.31125814    0.26038355    0.01854444    0.00000003    5.53545984   -0.57446351    0.39271492    0.33053551
   -0.29789165    0.21852337    0.04957380    0.00000002    5.35791643   -0.54979407    0.32958069    0.38427795
    0.24666336    0.19126752   -0.16616298    0.00000003    5.35956084    0.45524625    0.28847294   -0.58526923
    0.23664640    0.16491073   -0.10729996    0.00000004    5.74784506    0.43675877    0.24872119   -0.45025390
    0.28044466    0.19098772   -0.07571514    0.00000003    5.51018214    0.51759361    0.28805095   -0.42377194
   -0.24197471    0.23193959   -0.12766692    0.00000002    5.45682429   -0.44659278    0.34981525   -0.04633751
    0.15171474    0.30662964    0.10261628    0.00000002    5.59797269    0.28000741    0.46246407    0.07723396
    0.15159177    0.30740491    0.09562896    0.00000002    5.59623666    0.27978044    0.46363334    0.06243344
    0.15157845    0.30843809    0.07874032    0.00000002    5.59330437    0.27975586    0.46519160    0.02639454
   -0.26075094    0.22646462   -0.12410835    0.00000003    5.46547546   -0.48124654    0.34155781   -0.02119006
   -0.28844833    0.25520505   -0.02384800    0.00000002    5.48112009   -0.53236532    0.38490461    0.21872093
   -0.30455616    0.25364005    0.02191003    0.00000002    5.49274444   -0.56209422    0.38254427    0.33145517
   -0.29659856    0.25593846    0.00878823    0.00000002    5.48722812   -0.54740753    0.38601076    0.29600631
   -0.30519076    0.25402598    0.02194940    0.00000002    5.49561372   -0.56326546    0.38312632    0.33213240
    0.24462040    0.19783027   -0.16997468    0.00000002    5.34246192    0.45147573    0.29837100   -0.59149621
