# Orbital magnetization in unit of Bohr magneton \mu_B
#col     1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
#                                      Sum over 1~NumOccupied bands       values at NumOccupied'th band               Sum below Fermi level               values at Fermi level
# kx (1/A)    ky (1/A)    kz (1/A)         m_x         m_y         m_z         m_x         m_y         m_z         m_x         m_y         m_z         m_x         m_y         m_z
   -0.270912    0.085553   -0.118631  0.4605E-06  0.5487E-08 -0.2439E-06 -0.2292E-08  0.7486E-09  0.1299E-08  0.4606E-06  0.1996E-08 -0.2429E-06  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.090900   -0.118631  0.1233E-05 -0.1919E-08 -0.5911E-06 -0.1728E-08  0.6389E-09  0.8792E-09  0.1234E-05 -0.5871E-08 -0.5904E-06  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.096247   -0.118631  0.1089E-06  0.6953E-09 -0.4307E-07 -0.1349E-08  0.5627E-09  0.6145E-09  0.1102E-06 -0.3733E-08 -0.4252E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.101594   -0.118631  0.3981E-07  0.6434E-09 -0.1154E-07 -0.1079E-08  0.5084E-09  0.4352E-09  0.4166E-07 -0.4306E-08 -0.1103E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.106941   -0.118631  0.2052E-07  0.8832E-10 -0.3357E-08 -0.8778E-09  0.4696E-09  0.3070E-09  0.2319E-07 -0.5459E-08 -0.2811E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.112288   -0.118631  0.1169E-07 -0.9467E-09  0.1394E-10 -0.7236E-09  0.4418E-09  0.2112E-09  0.1552E-07 -0.7210E-08  0.6921E-09  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.117635   -0.118631  0.5835E-08 -0.2831E-08  0.1942E-08 -0.6028E-09  0.4223E-09  0.1372E-09  0.1141E-07 -0.9993E-08  0.2878E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.122982   -0.118631 -0.4183E-09 -0.6833E-08  0.3937E-08 -0.5070E-09  0.4090E-09  0.7838E-10  0.7993E-08 -0.1518E-07  0.5341E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.128329   -0.118631 -0.1660E-07 -0.1948E-07  0.1137E-07 -0.4307E-09  0.4005E-09  0.3068E-10 -0.3185E-08 -0.2950E-07  0.1365E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.133676   -0.118631 -0.6046E-03 -0.5187E-05  0.3631E-03 -0.3701E-09  0.3957E-09 -0.8719E-11 -0.6046E-03 -0.5199E-05  0.3631E-03  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.139023   -0.118631 -0.3375E-07  0.3693E-07  0.4731E-08 -0.3228E-09  0.3937E-09 -0.4180E-10  0.1383E-07  0.1986E-07  0.1320E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.144370   -0.118631 -0.7713E-07  0.2804E-07 -0.3292E-07 -0.2873E-09  0.3941E-09 -0.7002E-10  0.5476E-07  0.9967E-09 -0.9019E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.149717   -0.118631 -0.1465E-06  0.4519E-07 -0.5086E-07 -0.2626E-09  0.3963E-09 -0.9460E-10  0.7971E-06 -0.2363E-07  0.1220E-06  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.155065   -0.118631 -0.1540E-05 -0.9565E-07 -0.4985E-06 -0.2484E-09  0.4003E-09 -0.1166E-09  0.1235E-05  0.1667E-07  0.1083E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.160412   -0.118631 -0.8206E-06 -0.1343E-07 -0.5245E-06 -0.2452E-09  0.4059E-09 -0.1371E-09 -0.6035E-06  0.1648E-07 -0.4849E-06  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.165759   -0.118631 -0.3457E-06  0.5018E-07 -0.6189E-06 -0.2541E-09  0.4133E-09 -0.1574E-09 -0.2693E-06  0.6708E-07 -0.6052E-06  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.171106   -0.118631 -0.5783E-07  0.1393E-08 -0.1478E-07 -0.2779E-09  0.4231E-09 -0.1793E-09 -0.1822E-07  0.1300E-07 -0.7892E-08  0.0000E+00  0.0000E+00  0.0000E+00
